LineId,Device,day,month,year,Time,ms,Content,EventId,EventTemplate,ParameterList
1188,cup,03,04,2020,19:18:36,269769,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48732 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48732', '-> 192.168.10.154:80']"
1189,cup,03,04,2020,19:18:36,271238,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48734 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48734', '-> 192.168.10.154:80']"
1190,cup,03,04,2020,19:18:36,272878,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48736 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48736', '-> 192.168.10.154:80']"
1191,cup,03,04,2020,19:18:36,274720,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48738 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48738', '-> 192.168.10.154:80']"
1192,cup,03,04,2020,19:18:36,276239,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48740 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48740', '-> 192.168.10.154:80']"
1193,cup,03,04,2020,19:18:36,278005,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48742 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48742', '-> 192.168.10.154:80']"
1194,cup,03,04,2020,19:18:36,281143,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48744 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48744', '-> 192.168.10.154:80']"
1195,cup,03,04,2020,19:18:36,283177,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48746 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48746', '-> 192.168.10.154:80']"
1196,cup,03,04,2020,19:18:36,284952,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48748 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48748', '-> 192.168.10.154:80']"
1197,cup,03,04,2020,19:18:36,287329,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48750 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48750', '-> 192.168.10.154:80']"
1198,cup,03,04,2020,19:18:36,291478,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48752 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48752', '-> 192.168.10.154:80']"
1199,cup,03,04,2020,19:18:36,292688,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48754 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48754', '-> 192.168.10.154:80']"
1200,cup,03,04,2020,19:18:36,294214,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48756 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48756', '-> 192.168.10.154:80']"
1201,cup,03,04,2020,19:18:36,296210,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48758 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48758', '-> 192.168.10.154:80']"
1202,cup,03,04,2020,19:18:36,297655,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48760 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48760', '-> 192.168.10.154:80']"
1203,cup,03,04,2020,19:18:36,299061,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48762 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48762', '-> 192.168.10.154:80']"
1204,cup,03,04,2020,19:18:36,300459,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48764 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48764', '-> 192.168.10.154:80']"
1205,cup,03,04,2020,19:18:36,311927,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48766 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48766', '-> 192.168.10.154:80']"
1206,cup,03,04,2020,19:18:36,314455,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48768 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48768', '-> 192.168.10.154:80']"
1207,cup,03,04,2020,19:18:36,317964,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48770 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48770', '-> 192.168.10.154:80']"
1208,cup,03,04,2020,19:18:36,320932,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48772 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48772', '-> 192.168.10.154:80']"
1209,cup,03,04,2020,19:18:36,324018,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48774 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48774', '-> 192.168.10.154:80']"
1210,cup,03,04,2020,19:18:36,325769,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48776 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48776', '-> 192.168.10.154:80']"
1211,cup,03,04,2020,19:18:36,327334,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48778 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48778', '-> 192.168.10.154:80']"
1212,cup,03,04,2020,19:18:36,329170,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48780 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48780', '-> 192.168.10.154:80']"
1213,cup,03,04,2020,19:18:36,331837,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48782 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48782', '-> 192.168.10.154:80']"
1214,cup,03,04,2020,19:18:36,333289,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48784 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48784', '-> 192.168.10.154:80']"
1215,cup,03,04,2020,19:18:36,334660,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48786 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48786', '-> 192.168.10.154:80']"
1216,cup,03,04,2020,19:18:36,336996,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48788 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48788', '-> 192.168.10.154:80']"
1217,cup,03,04,2020,19:18:36,338524,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48790 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48790', '-> 192.168.10.154:80']"
1218,cup,03,04,2020,19:18:36,339950,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48792 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48792', '-> 192.168.10.154:80']"
1219,cup,03,04,2020,19:18:36,341437,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48794 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48794', '-> 192.168.10.154:80']"
1220,cup,03,04,2020,19:18:36,343188,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48796 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48796', '-> 192.168.10.154:80']"
1221,cup,03,04,2020,19:18:36,344467,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48798 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48798', '-> 192.168.10.154:80']"
1222,cup,03,04,2020,19:18:36,346067,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48800 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48800', '-> 192.168.10.154:80']"
1223,cup,03,04,2020,19:18:36,346067,[**] [1:2016184:5] ET WEB_SERVER ColdFusion administrator access [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.168.10.238:48800 -> 192.168.10.154:80,0100cca4,[**] [<*>:<*>:<*>] ET WEB_SERVER ColdFusion <*> access [**] [Classification: Web Application Attack] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2016184:5', 'administrator', '1', '192.168.10.238:48800', '-> 192.168.10.154:80']"
1224,cup,03,04,2020,19:18:36,349079,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48802 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48802', '-> 192.168.10.154:80']"
1225,cup,03,04,2020,19:18:36,354250,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:48804 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:48804', '-> 192.168.10.154:80']"
